User ID,Persona,Title,Category,Device,Timestamp,Watch %
user_26,Documentary Lover,Then Sings My Soul,Documentaries,TV,2024-12-25 17:07:01,50
user_26,Documentary Lover,Barra's Wild Days Out,Science & Nature,Laptop,2024-06-17 17:07:01,0
user_26,Documentary Lover,Undisputed: The Life and Times of Ken Buchanan,Documentaries,Smartphone,2024-07-18 17:07:01,75
user_26,Documentary Lover,Unpopular Opinion - Will Smith,Entertainment,Smartphone,2024-05-25 17:07:01,10
user_26,Documentary Lover,Election Scotland 2021 - Leaders’ Debate: 04/05/2021 - Signed,Signed,TV,2024-07-20 17:07:01,100
user_26,Documentary Lover,Jacqueline Wilson's Wonderful World,CBBC,Smartphone,2025-01-15 17:07:01,25
user_26,Documentary Lover,Trooping the Colour - 1952,From the Archives,TV,2025-03-26 17:07:01,100
user_26,Documentary Lover,Our World - Merkel's Germany,Documentaries,Smartphone,2025-03-29 17:07:01,95
user_26,Documentary Lover,Attenborough and the Mammoth Graveyard - Signed,Signed,Smartphone,2024-05-14 17:07:01,100
user_26,Documentary Lover,Doctor Who - Voyage of the Damned,From the Archives,Laptop,2025-01-03 17:07:01,25
user_26,Documentary Lover,Women's League Cup - 2021/22: Final: Chelsea v Manchester City,Sports,TV,2024-12-17 17:07:01,25
user_26,Documentary Lover,A Timewatch Guide,Documentaries,Smartphone,2025-02-04 17:07:01,100
user_26,Documentary Lover,Murder Case,Documentaries,Laptop,2025-02-07 17:07:01,100
user_26,Documentary Lover,HARDtalk - Sathnam Sanghera – Author and Journalist,From the Archives,Smartphone,2025-02-09 17:07:01,25
user_26,Documentary Lover,Scrum V - Six Nations 2022: 20/03/2022,Sports,Smartphone,2024-06-28 17:07:01,0
user_27,Entertainment Junkie,Disclosure - Should I Tell You I'm Trans?,Signed,Laptop,2025-02-18 17:07:01,25
user_27,Entertainment Junkie,Film Profile - Michael Balcon,From the Archives,Smartphone,2024-10-02 17:07:01,25
user_27,Entertainment Junkie,Roy Lichtenstein: Pop Idol,Documentaries,Tablet,2024-07-27 17:07:01,75
user_27,Entertainment Junkie,"HARDtalk - Kiril Petkov, Prime Minister of Bulgaria",From the Archives,TV,2024-07-31 17:07:01,0
user_27,Entertainment Junkie,New Creatives - Anoraks,Arts,Smartphone,2025-03-29 17:07:01,100
user_27,Entertainment Junkie,Cities of Europe - London: We Live by the River,Documentaries,TV,2025-01-23 17:07:01,25
user_27,Entertainment Junkie,Louis Theroux - Law and Disorder in Philadelphia,Documentaries,TV,2025-01-27 17:07:01,25
user_27,Entertainment Junkie,The Train Now D,Documentaries,Laptop,2025-01-16 17:07:01,0
user_27,Entertainment Junkie,Ken Hom's Chinese Cookery - Vegetables,Food,Tablet,2024-08-13 17:07:01,50
user_27,Entertainment Junkie,Winterwatch - Winterwatch 2022 - Red Button:,Science & Nature,Tablet,2024-07-10 17:07:01,10
user_27,Entertainment Junkie,Can Sex Offenders Change?,Documentaries,Tablet,2025-03-23 17:07:01,100
user_27,Entertainment Junkie,St Andrew's Day at the BBC,Music,Smartphone,2024-09-27 17:07:01,75
user_27,Entertainment Junkie,Dusty,Entertainment,Laptop,2024-05-20 17:07:01,75
user_27,Entertainment Junkie,Arthur,CBBC,Tablet,2024-09-10 17:07:01,75
user_27,Entertainment Junkie,Chronicle - The Ape Man That Never Was,Documentaries,Laptop,2024-05-18 17:07:01,25
user_27,Entertainment Junkie,Our Black History Heroes,CBBC,TV,2024-11-12 17:07:01,10
user_27,Entertainment Junkie,Culture in Quarantine - How To Thrive In 2050!,Signed,Smartphone,2024-09-12 17:07:01,50
user_27,Entertainment Junkie,BBC Music Introducing - The BME Sessions: Arlo Parks - Cola,Music,Tablet,2024-09-13 17:07:01,50
user_27,Entertainment Junkie,Cornwall with Simon Reeve,Documentaries,Laptop,2024-04-17 17:07:01,75
user_27,Entertainment Junkie,Bargain Hunt,Entertainment,Tablet,2024-05-03 17:07:01,95
user_27,Entertainment Junkie,The Mystery of Anthrax Island,Documentaries,TV,2024-06-23 17:07:01,50
user_27,Entertainment Junkie,New Creatives - We Got It Easy,Arts,Laptop,2024-06-17 17:07:01,25
user_27,Entertainment Junkie,Who Do You Think You Are?,Documentaries,TV,2024-08-24 17:07:01,25
user_27,Entertainment Junkie,BBC Philharmonic - The Musical Story of the Gingerbread Man,Music,TV,2024-10-27 17:07:01,25
user_27,Entertainment Junkie,Raul Jimenez: Code Red,Documentaries,TV,2024-10-09 17:07:01,50
user_27,Entertainment Junkie,Still Open All Hours - Pilot,Comedy,Tablet,2025-01-25 17:07:01,75
user_27,Entertainment Junkie,The Late Show - Face to Face: Jeanette Winterson,From the Archives,Tablet,2024-04-23 17:07:01,0
user_28,News Watcher,BBC Young Musician - 2020:,Music,Tablet,2024-10-09 17:07:01,50
user_28,News Watcher,Soldier in the Sun,Documentaries,Smartphone,2025-03-21 17:07:01,75
user_28,News Watcher,If You Love Your Baby… The Story of Forced Adoptions,Documentaries,Smartphone,2024-12-04 17:07:01,10
user_28,News Watcher,Miriam’s Big Fat Adventure,Documentaries,Tablet,2024-07-21 17:07:01,75
user_28,News Watcher,Deadly Dinosaurs with Steve Backshall,Signed,Laptop,2024-04-19 17:07:01,25
user_28,News Watcher,Face to Face - Martin Luther King,From the Archives,TV,2024-11-29 17:07:01,50
user_28,News Watcher,Britain's Teenage Drug Runners,Documentaries,Tablet,2025-03-13 17:07:01,10
user_28,News Watcher,Idiot Prayer - Nick Cave Alone at Alexandra Palace,Music,Tablet,2024-08-16 17:07:01,25
user_28,News Watcher,CBeebies Presents - Ballets: The Ugly Duckling,Signed,Smartphone,2024-04-22 17:07:01,10
user_28,News Watcher,The World’s Most Extreme Festivals - Gathering of the Juggalos,Entertainment,Laptop,2024-12-24 17:07:01,25
user_28,News Watcher,Intimations,From the Archives,Smartphone,2024-07-28 17:07:01,0
user_28,News Watcher,Panorama - Putin’s War in Ukraine - Signed,Signed,Smartphone,2025-02-27 17:07:01,0
user_28,News Watcher,Top Gear - India Special,Entertainment,Smartphone,2024-09-30 17:07:01,0
user_28,News Watcher,Radio 1's Live Lounge - Stormzy,Music,Laptop,2024-10-03 17:07:01,0
user_28,News Watcher,George Best: All by Himself - Signed,Signed,Laptop,2025-01-13 17:07:01,50
user_28,News Watcher,The '85 Black Ball Final: Final Frame,From the Archives,Smartphone,2024-09-19 17:07:01,25
user_28,News Watcher,Take Off with Bradley & Holly,Entertainment,Smartphone,2025-03-09 17:07:01,25
user_28,News Watcher,Andy Warhol's America,Documentaries,Laptop,2024-09-15 17:07:01,75
user_28,News Watcher,TUNE - Shorts: Anna Gram: From DJ Debut to Scene Staple,Music,TV,2024-08-15 17:07:01,25
user_28,News Watcher,"New Creatives - It’s Raining, It’s Pouring",Arts,Laptop,2024-04-06 17:07:01,10
user_28,News Watcher,Class of Tokyo 2020 - Before the Games,Sports,Tablet,2024-07-03 17:07:01,0
user_28,News Watcher,The Hunt for Bible John,Documentaries,Laptop,2024-11-07 17:07:01,0
user_28,News Watcher,Wanted: A Simple Life,Signed,Tablet,2024-12-23 17:07:01,25
user_28,News Watcher,The Last Mountain,Documentaries,Smartphone,2024-04-05 17:07:01,25
user_28,News Watcher,BBC Arts - Variations:,Arts,TV,2024-06-23 17:07:01,10
user_28,News Watcher,The Quay Sessions - Christmas at the Quay,Music,Smartphone,2024-09-25 17:07:01,10
user_28,News Watcher,Ghosts - He Came!,Comedy,Smartphone,2025-03-15 17:07:01,50
user_28,News Watcher,Click - Back to School,Science & Nature,Smartphone,2025-01-01 17:07:01,100
user_28,News Watcher,Storyville - Carlos Ghosn: The Last Flight,Documentaries,Laptop,2024-04-05 17:07:01,50
user_28,News Watcher,Gassed Up,Entertainment,TV,2025-02-19 17:07:01,75
user_28,News Watcher,Irish League Football Live - Glentoran v Cliftonville,Sports,Tablet,2024-10-17 17:07:01,50
user_28,News Watcher,Who Runs the World?,Comedy,Smartphone,2025-01-05 17:07:01,25
user_29,News Watcher,The Miracle of the Bells,Films,TV,2024-10-07 17:07:01,10
user_29,News Watcher,George Best: All by Himself,Documentaries,Tablet,2024-08-01 17:07:01,75
user_29,News Watcher,Horizon - 1977-1978: Now The Chips Are Down,Documentaries,Smartphone,2025-02-13 17:07:01,10
user_29,News Watcher,The Vicar of Dibley - The Easter Bunny,From the Archives,TV,2025-01-30 17:07:01,50
user_29,News Watcher,RuPaul’s Drag Race UK: Queens on Lockdown,Documentaries,Tablet,2024-06-30 17:07:01,50
user_29,News Watcher,Britain's Best Young Artist,Signed,Laptop,2025-01-04 17:07:01,0
user_29,News Watcher,Andy and the Band - Songs: It’s,Signed,Laptop,2024-06-03 17:07:01,75
user_29,News Watcher,Rancho Notorious,Films,TV,2024-12-08 17:07:01,75
user_29,News Watcher,Panorama - Online Pimps Exposed,Documentaries,Tablet,2024-11-05 17:07:01,25
user_29,News Watcher,Countryfile - Compton Verney - Signed,Signed,Tablet,2025-02-22 17:07:01,0
user_29,News Watcher,Click - Short Edition - 30/10/2021,Science & Nature,Tablet,2024-09-11 17:07:01,75
user_29,News Watcher,The Scotts,Comedy,Tablet,2025-01-18 17:07:01,25
user_29,News Watcher,Farm to Feast: Best Menu Wins,Food,Smartphone,2024-08-16 17:07:01,100
user_29,News Watcher,Two Doors Down - Christmas Special,Comedy,Smartphone,2025-03-16 17:07:01,100
user_29,News Watcher,BBC Music Introducing - The BME Sessions: Porridge Radio - Sweet,Music,Smartphone,2024-04-03 17:07:01,0
user_29,News Watcher,Paloma Faith: As I Am - Signed,Music,Laptop,2024-11-18 17:07:01,10
user_29,News Watcher,Top Gear - India Special,Entertainment,Smartphone,2025-02-28 17:07:01,0
user_29,News Watcher,Omnibus - Makers of the Queen's Music,Documentaries,Laptop,2025-01-18 17:07:01,75
user_29,News Watcher,Stormont: From Parliament to Power Sharing,Documentaries,Tablet,2024-06-13 17:07:01,75
user_29,News Watcher,Mark Walters in the Footst,Documentaries,TV,2024-10-03 17:07:01,25
user_29,News Watcher,The Nilsen Files,Documentaries,Tablet,2024-08-21 17:07:01,25
user_29,News Watcher,Bitesize Daily: 9-11 Year Olds - English: Reading Aloud/Performing,Signed,Smartphone,2024-05-23 17:07:01,0
user_29,News Watcher,St. Mungo's,Comedy,Laptop,2024-09-01 17:07:01,0
user_29,News Watcher,Pointless Celebrities - Christmas Special 2021,Entertainment,TV,2024-04-10 17:07:01,10
user_29,News Watcher,Unpopular Opinion - Niall Horan,Entertainment,Smartphone,2024-04-14 17:07:01,75
user_29,News Watcher,Joey Essex: Grief and Me,Documentaries,Smartphone,2024-05-01 17:07:01,0
user_29,News Watcher,Tree Fu Tom,Signed,Laptop,2024-11-25 17:07:01,75
user_29,News Watcher,Tish Tash,Signed,Laptop,2024-05-25 17:07:01,75
user_29,News Watcher,Royal Institution Christmas Lectures - 2021:,Science & Nature,Smartphone,2024-04-14 17:07:01,25
user_29,News Watcher,"Big Book Weekend - How To Be A Man: Russell Kane, Alex Wheatle and Guvna B",Arts,TV,2024-12-29 17:07:01,50
user_29,News Watcher,King Gary - Pilot,Comedy,Smartphone,2024-05-17 17:07:01,25
user_30,Documentary Lover,Blue Planet Revisited,Documentaries,TV,2024-10-31 17:07:01,90
user_30,Documentary Lover,Defence of the Realm,Documentaries,Smartphone,2024-09-09 17:07:01,90
user_30,Documentary Lover,The Hairy Bikers' Cookbook - The Hairy Bakers Shorts:,Food,Laptop,2024-07-17 17:07:01,100
user_30,Documentary Lover,The Rolling Stones: Totally Stripped,Documentaries,Smartphone,2024-08-03 17:07:01,100
user_30,Documentary Lover,Panorama - NHS: Wait or Pay?,Documentaries,Tablet,2024-09-23 17:07:01,100
user_30,Documentary Lover,We Are England - Sporting Heroes: Fighting for Me,Documentaries,TV,2025-03-01 17:07:01,95
user_30,Documentary Lover,Afoot Again In The Past - Portmeirion,From the Archives,Laptop,2024-04-17 17:07:01,50
user_30,Documentary Lover,Our World - Hong Kong: Jimmy Lai’s Last Stand,Documentaries,Smartphone,2024-07-25 17:07:01,100
user_30,Documentary Lover,The Baby Club - Songs: Incy Wincy Spider,Signed,Smartphone,2025-04-01 17:07:01,10
user_30,Documentary Lover,Witnessing India's Covid Crisis,Documentaries,Smartphone,2024-10-11 17:07:01,90
user_30,Documentary Lover,Bitesize Daily: 5-7 Year Olds - Geography 5-6 Year Olds:,Signed,TV,2024-06-01 17:07:01,50
user_30,Documentary Lover,"Alan Shearer: Dementia, Football and Me",Documentaries,TV,2025-02-10 17:07:01,100
user_30,Documentary Lover,Clive James,Documentaries,Laptop,2025-04-02 17:07:01,100
user_30,Documentary Lover,CBeebies Presents - Songs: Christmas in Storyland: Stocking Up Your Stocking,Signed,Smartphone,2024-12-03 17:07:01,25
user_30,Documentary Lover,Hemingway,Documentaries,TV,2024-11-04 17:07:01,100
user_30,Documentary Lover,Making The Most Of The Micro,From the Archives,Laptop,2024-10-10 17:07:01,50
user_30,Documentary Lover,The Secret History of Writing,Documentaries,TV,2024-11-29 17:07:01,100
user_30,Documentary Lover,Click - Short Edition - 28/08/2021,Science & Nature,Tablet,2024-08-21 17:07:01,10
user_30,Documentary Lover,Suspicion,Films,TV,2024-10-13 17:07:01,50
user_30,Documentary Lover,Bitesize Daily: 7-9 Year Olds - Maths:,Signed,Tablet,2025-03-27 17:07:01,25
user_30,Documentary Lover,Amundsen,Films,Laptop,2024-10-17 17:07:01,100
user_30,Documentary Lover,Sickness and Lies,Documentaries,Smartphone,2024-05-22 17:07:01,100
user_30,Documentary Lover,Ke,Documentaries,TV,2024-12-29 17:07:01,100
user_30,Documentary Lover,Loop - Shorts: Making Monsters out of Prosthetics,Arts,TV,2025-01-20 17:07:01,25
user_30,Documentary Lover,Going to Work - The Rag Trade,From the Archives,Tablet,2025-01-09 17:07:01,100
user_30,Documentary Lover,The Graham Norton Show,Entertainment,Laptop,2024-11-20 17:07:01,25
user_30,Documentary Lover,Athletics: World Indoor Championships - 2022: Day 3 - Morning Session Uninterrupted,Sports,TV,2024-07-20 17:07:01,0
user_30,Documentary Lover,9/11: Inside the President's War Room,Documentaries,TV,2025-02-19 17:07:01,100
user_31,News Watcher,Click - Short Edition - 11/09/2021,Science & Nature,TV,2024-09-26 17:07:01,0
user_31,News Watcher,Nature's Weirdest Events,Documentaries,Laptop,2024-11-02 17:07:01,25
user_31,News Watcher,Freddie Mercury: The Final Act,Music,Laptop,2024-05-30 17:07:01,100
user_31,News Watcher,Grace's Amazing Machines,Signed,TV,2024-12-04 17:07:01,100
user_31,News Watcher,Saturday Kitchen - Countdown to Christmas: 04/12/2021,Food,Laptop,2024-06-14 17:07:01,50
user_31,News Watcher,Britney,Comedy,Tablet,2024-09-27 17:07:01,75
user_31,News Watcher,Panorama - The Real War in Space: We Are Entering the Post-Nuclear Era,From the Archives,TV,2024-09-06 17:07:01,100
user_31,News Watcher,Ready Steady Cook,Food,Smartphone,2024-12-10 17:07:01,10
user_31,News Watcher,Question Time - 2021: 10/06/2021 - Signed,Signed,Laptop,2024-10-12 17:07:01,75
user_31,News Watcher,Nova Jones - Songs: Troll Me,Signed,Laptop,2024-07-10 17:07:01,25
user_31,News Watcher,Inside the Secret World of Incels,Documentaries,Smartphone,2024-04-12 17:07:01,50
user_31,News Watcher,Princess Mirror-Belle,CBBC,Laptop,2025-02-05 17:07:01,0
user_31,News Watcher,Climate Tales - The Final,Science & Nature,TV,2024-06-22 17:07:01,25
user_31,News Watcher,Bitesize Daily: 9-11 Year Olds - Teacher Talks: Teacher Talks: Maths - Averages: The Mean,Signed,TV,2024-10-28 17:07:01,100
user_31,News Watcher,"HARDtalk - Jamie Raskin – Democrat Congressman, House Committee to Investigate January 6th Attack",From the Archives,TV,2024-04-21 17:07:01,10
user_31,News Watcher,Atlantis,From the Archives,TV,2024-05-06 17:07:01,100
user_31,News Watcher,A Comic Relief Pantomime for Christmas - Beauty and the Beast,Entertainment,Laptop,2024-07-11 17:07:01,50
user_31,News Watcher,Whitney at the BBC,Music,TV,2024-05-08 17:07:01,0
user_31,News Watcher,Racism in the Ranks,Documentaries,Smartphone,2024-10-13 17:07:01,50
user_31,News Watcher,The Late Show - Face to Face: Ken Dodd,From the Archives,Smartphone,2024-12-10 17:07:01,25
user_31,News Watcher,Inspector Montalbano - The Sense of Touch,From the Archives,Smartphone,2024-10-11 17:07:01,50
user_31,News Watcher,"New Creatives - It’s Raining, It’s Pouring",Arts,Smartphone,2024-04-11 17:07:01,25
user_31,News Watcher,Groundbreakers - Rebel Heart - The Life of Mary Ann McCracken,Documentaries,TV,2025-02-18 17:07:01,25
user_31,News Watcher,The Killing,From the Archives,TV,2024-08-17 17:07:01,25
user_31,News Watcher,Amol Rajan Interviews - Sundar Pichai - Signed,Signed,TV,2024-06-01 17:07:01,0
user_32,Sports Fan,Unpopular Opinion - Ed Sheeran,Entertainment,Laptop,2024-07-21 17:07:01,25
user_32,Sports Fan,Shelf Isolation,Arts,Smartphone,2024-07-30 17:07:01,50
user_32,Sports Fan,Gods of Snooker,Documentaries,Smartphone,2024-11-07 17:07:01,50
user_32,Sports Fan,TUNE - Shorts: The Pretty Preachers Club: From Garage To First Gig,Music,Laptop,2024-04-22 17:07:01,75
user_32,Sports Fan,Louis Theroux - Shooting Joe Exotic - Signed,Signed,Tablet,2024-08-24 17:07:01,25
user_32,Sports Fan,Festival Drugs: Meet The Dealers,Documentaries,Laptop,2024-06-25 17:07:01,100
user_32,Sports Fan,Píobairí Ard Mhacha - The Armagh Pipers,Documentaries,TV,2025-01-11 17:07:01,50
user_32,Sports Fan,Kids Ask Difficult Questions - Robert Downey Jr.,Entertainment,TV,2024-07-11 17:07:01,100
user_32,Sports Fan,Art agus Tomaí san Eoraip,Documentaries,Tablet,2024-04-26 17:07:01,50
user_32,Sports Fan,BBC Scottish Symphony Orchestra - Sibelius Symphony No.7,Music,Smartphone,2024-08-25 17:07:01,25
user_32,Sports Fan,Lights Up - Orpheus in the Record Shop,Signed,Laptop,2024-09-02 17:07:01,0
user_32,Sports Fan,Hey Duggee - Top of the Pups: The Toothbrush Song,Signed,Smartphone,2024-09-08 17:07:01,50
user_32,Sports Fan,Countryfile - The Cairngorms,Science & Nature,Smartphone,2024-05-19 17:07:01,10
user_32,Sports Fan,Buried Treasure - Stonehenge,From the Archives,Tablet,2024-07-14 17:07:01,25
user_32,Sports Fan,Panorama - Delivering Christmas: What’s in Store?,Documentaries,Smartphone,2024-06-29 17:07:01,25
user_32,Sports Fan,New Creatives - We Got It Easy,Arts,Laptop,2024-06-08 17:07:01,75
user_32,Sports Fan,"HARDtalk - Arseniy Yatsenyuk, Former Prime Minister of Ukraine",From the Archives,TV,2024-09-15 17:07:01,25
user_32,Sports Fan,The Sweet Makers,Food,TV,2024-11-15 17:07:01,50
user_32,Sports Fan,Pride and Prejudice,Films,Smartphone,2025-01-11 17:07:01,0
user_32,Sports Fan,Man Alive - What's the Truth About Hells Angels and Skinheads?,Documentaries,Tablet,2024-07-17 17:07:01,100
user_32,Sports Fan,Alleluia!,Music,Tablet,2025-04-03 17:07:01,100
user_32,Sports Fan,New Creatives - White Dwarf,Arts,Laptop,2024-08-09 17:07:01,0
user_32,Sports Fan,Messy Goes to OKIDO - Songs: Gravity,Signed,Smartphone,2024-10-14 17:07:01,0
user_32,Sports Fan,Our World - Merkel's Germany,Documentaries,Tablet,2025-02-03 17:07:01,25
user_32,Sports Fan,EastEnders 2010 - 19/11/2009,From the Archives,Laptop,2024-09-29 17:07:01,50
user_32,Sports Fan,The Vicar of Dibley - Christmas Specials 2006:,From the Archives,Smartphone,2024-07-17 17:07:01,50
user_32,Sports Fan,One Foot in the Grave - Endgame,From the Archives,TV,2024-05-25 17:07:01,25
user_32,Sports Fan,Centenary Shield - 2022: Scotland U18 Boys v Northern Ireland U18 Boys,Sports,Laptop,2024-06-25 17:07:01,25
user_32,Sports Fan,One Foot in the Grave - The Wisdom of the Witch,From the Archives,Laptop,2024-09-30 17:07:01,10
user_32,Sports Fan,Natural World - Short Versions: Planet Earth: A Lion's Tale,Documentaries,Laptop,2024-09-19 17:07:01,10
user_32,Sports Fan,Addicted: America’s Opioid Crisis,Documentaries,Laptop,2024-11-28 17:07:01,10
user_32,Sports Fan,No title found,Signed,Smartphone,2025-01-06 17:07:01,50
user_32,Sports Fan,Lá i 1916,Documentaries,Smartphone,2024-07-21 17:07:01,25
user_33,Balanced Viewer,Louis Theroux - A Place for Paedophiles,Documentaries,Smartphone,2025-01-31 17:07:01,25
user_33,Balanced Viewer,Once Were Lions,Documentaries,Laptop,2025-03-26 17:07:01,25
user_33,Balanced Viewer,Machair,From the Archives,Smartphone,2024-09-05 17:07:01,100
user_33,Balanced Viewer,Stormont: From Parliament to Power Sharing,Documentaries,Smartphone,2024-04-25 17:07:01,25
user_33,Balanced Viewer,Hey Duggee - Top of the Pups: Five Speckled Frogs,Signed,Smartphone,2024-08-25 17:07:01,25
user_33,Balanced Viewer,Amazing Hotels: Life Beyond the Lobby,Documentaries,Tablet,2024-10-31 17:07:01,0
user_33,Balanced Viewer,"Hey Duggee - Top of the Pups: Heads, Shoulders, Knees and Toes",Signed,Tablet,2024-07-03 17:07:01,75
user_33,Balanced Viewer,Defence of the Realm,Documentaries,Laptop,2024-10-06 17:07:01,0
user_33,Balanced Viewer,Romesh: Talking to Comedians - In Caffs About Growing Up,Comedy,Tablet,2024-08-09 17:07:01,10
user_33,Balanced Viewer,The Lakes with Paul Rose,Documentaries,TV,2024-11-29 17:07:01,75
user_33,Balanced Viewer,BBC News Special - Coronavirus Update: 10/05/2021 - Signed,Signed,Tablet,2024-11-29 17:07:01,10
user_33,Balanced Viewer,Nighty Night,From the Archives,Tablet,2024-06-21 17:07:01,75
user_33,Balanced Viewer,Bodyhack: Metal Gear Man,Documentaries,Laptop,2025-03-27 17:07:01,100
user_33,Balanced Viewer,Storyville - Afghan Cricket Club - Out of the Ashes,Documentaries,TV,2025-02-01 17:07:01,25
user_33,Balanced Viewer,Yorkshire Firefighters,Documentaries,TV,2024-04-21 17:07:01,0
user_33,Balanced Viewer,Inspector Montalbano - Excursion to Tindari,From the Archives,Smartphone,2024-12-10 17:07:01,50
user_33,Balanced Viewer,Brian Cox's Adventures in Space and Time,Science & Nature,TV,2024-10-17 17:07:01,0
user_33,Balanced Viewer,Cheaters,Comedy,Tablet,2024-06-06 17:07:01,0
user_33,Balanced Viewer,Finding Jack Charlton - Signed,Signed,Tablet,2024-04-14 17:07:01,25
user_33,Balanced Viewer,PTSD: The War in My Head,Documentaries,Tablet,2024-08-23 17:07:01,25
user_33,Balanced Viewer,India with Sanjeev Bhaskar - A Camel Called Sanjeev,From the Archives,Tablet,2025-02-27 17:07:01,25
user_33,Balanced Viewer,We Are England - A Place Called Home: Van Life - Bristol,Documentaries,Tablet,2024-10-24 17:07:01,25
user_33,Balanced Viewer,BBC Music Introducing - The BME Sessions: Liz Lawrence - None Of My Friends,Music,Tablet,2024-08-31 17:07:01,25
user_33,Balanced Viewer,Panorama - Who’s Protecting Our Kids?,Documentaries,Tablet,2024-05-03 17:07:01,10
user_33,Balanced Viewer,Witnessing India's Covid Crisis,Documentaries,Laptop,2025-03-19 17:07:01,0
user_33,Balanced Viewer,Dating's Dangerous Secrets,Documentaries,Laptop,2024-08-11 17:07:01,25
user_33,Balanced Viewer,Millie Inbetween - Specials:,CBBC,Laptop,2024-05-26 17:07:01,100
user_33,Balanced Viewer,Storyville - Undercover OAP: The Mole Agent,Documentaries,TV,2024-04-17 17:07:01,25
user_33,Balanced Viewer,The Curse of the Cat People,Films,Tablet,2024-04-13 17:07:01,50
user_33,Balanced Viewer,Bitesize Daily: 5-7 Year Olds - Wellbeing: 1,Signed,Laptop,2024-05-10 17:07:01,0
user_33,Balanced Viewer,Ovie: Life after Reality TV,Documentaries,Laptop,2025-03-06 17:07:01,25
user_34,News Watcher,The Eco Prime Minister,Science & Nature,Laptop,2024-07-19 17:07:01,25
user_34,News Watcher,Flatmates,Comedy,Laptop,2024-04-14 17:07:01,75
user_34,News Watcher,My Family - ...And I'll Cry If I Want To,From the Archives,TV,2024-09-29 17:07:01,75
user_34,News Watcher,Adam Curtis: Shorts - Oh Dearism II,From the Archives,Tablet,2024-09-25 17:07:01,25
user_34,News Watcher,Glastonbury - I Am a Mutoid: A Glastonbury Hero,Music,Smartphone,2024-07-06 17:07:01,10
user_34,News Watcher,Mysteries of the Bayeux Tapestry,Documentaries,Laptop,2024-09-30 17:07:01,25
user_34,News Watcher,Life Story,Documentaries,Tablet,2024-08-04 17:07:01,50
user_34,News Watcher,Innuendo Bingo - Daniel Radcliffe,Entertainment,Smartphone,2025-01-21 17:07:01,50
user_34,News Watcher,Fort Apache,Films,Tablet,2025-01-12 17:07:01,10
user_34,News Watcher,Countryfile - Cumbria - Signed,Signed,TV,2024-08-23 17:07:01,50
user_34,News Watcher,Ethiopia: Caught in the Crossfire,Documentaries,Smartphone,2024-09-06 17:07:01,25
user_34,News Watcher,Countryfile - Malvern Hills,Science & Nature,Laptop,2024-11-06 17:07:01,0
user_34,News Watcher,Avicii: True Stories,Documentaries,Tablet,2025-02-16 17:07:01,10
user_34,News Watcher,Our World - Anarchy in the Amazon?,Documentaries,Smartphone,2024-09-17 17:07:01,10
user_34,News Watcher,Saturday Kitchen - 06/11/2021,Food,Laptop,2024-10-17 17:07:01,0
user_34,News Watcher,The One Show - 15/03/2022,Entertainment,Smartphone,2024-08-06 17:07:01,10
user_34,News Watcher,Quentin Blake – The Drawing of My Life - Signed,Signed,TV,2025-02-01 17:07:01,50
user_34,News Watcher,Project Children: Defusing the Troubles,Documentaries,Tablet,2024-05-23 17:07:01,50
user_34,News Watcher,Great Railway Journeys,Documentaries,Tablet,2024-07-09 17:07:01,0
user_34,News Watcher,Parkinson at 50,Entertainment,Smartphone,2025-03-29 17:07:01,100
user_34,News Watcher,Him & Her - The Wedding:,From the Archives,Smartphone,2025-01-03 17:07:01,25
user_34,News Watcher,Horizon - 2012-2013:,Documentaries,TV,2024-06-13 17:07:01,10
user_34,News Watcher,Womanhood - Signed,Signed,Tablet,2024-07-18 17:07:01,100
user_34,News Watcher,Arena - The Burger and the King,Documentaries,Tablet,2024-11-25 17:07:01,100
user_34,News Watcher,esports - League of Legends - UK League Championship 2021 Spring,Entertainment,Tablet,2025-03-04 17:07:01,25
user_34,News Watcher,Movies With Ali Plumb - Becoming...: The Witcher,Entertainment,Tablet,2024-07-16 17:07:01,75
user_34,News Watcher,Call the Midwife - Christmas Special 2017,From the Archives,Laptop,2025-03-23 17:07:01,25
user_34,News Watcher,Bitesize Daily: 5-7 Year Olds - Teacher Talks: English - Homophones,Signed,Laptop,2025-02-04 17:07:01,75
user_34,News Watcher,2 Point 4 Children - Two Years Before the Mast,From the Archives,Smartphone,2024-04-11 17:07:01,100
user_35,Balanced Viewer,Crouchy's Year-Late Euros: Live,Entertainment,Smartphone,2024-06-24 17:07:01,0
user_35,Balanced Viewer,Slammed,Sports,TV,2024-08-09 17:07:01,25
user_35,Balanced Viewer,The Beauty of Diagrams,Documentaries,TV,2024-04-29 17:07:01,25
user_35,Balanced Viewer,Bitesize Daily: 5-7 Year Olds - English: Punctuation - Signed,Signed,Smartphone,2025-02-10 17:07:01,10
user_35,Balanced Viewer,Live from Aberystwyth Pier,Comedy,TV,2024-09-03 17:07:01,50
user_35,Balanced Viewer,Bellator MMA - 2022: Bellator 275: Prelims,Sports,Tablet,2024-07-08 17:07:01,10
user_35,Balanced Viewer,Rancho Notorious,Films,Laptop,2024-09-01 17:07:01,50
user_35,Balanced Viewer,Storyville - The Queen of Africa: The Miriam Makeba Story,Documentaries,Smartphone,2024-12-03 17:07:01,10
user_35,Balanced Viewer,"HARDtalk - Tobias Ellwood, Chair, UK Defence Select Committee",From the Archives,Laptop,2024-05-27 17:07:01,75
